#SHEET_NAME,番外
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认74,,,,大概是因为不久前刚下过雨，水汽氤氲，在河面笼起一层薄纱般的夜雾，朦胧了远近景致。,大概是因為不久前剛下過雨，水氣氤氳，在河面籠起一層薄紗般的夜霧，朦朧了遠近景致。,"Perhaps because it had rained not long ago, the moisture-laden air veiled the river with a gauze-like night mist, blurring the scenery near and far.",先ほどまで雨が降っていたせいだろう、空気がじっとりし、水面に薄絹のような夜霧が立ち込め、景色を曖昧に霞ませていた。,"Видимо, из-за недавнего дождя в воздухе было влажно, и над рекой поднялся ночной туман, зыбкий, словно тонкий шёлк, делая смутным вид вблизи и вдали.",
,,,,,,,,,,默认75,,,,我们同处一个船舱，睡在我刚才铺好的两床被褥上。,我們同處一個船艙，睡在我剛才鋪好的兩床被褥上。,"We shared the same cabin, sleeping on the two bedding rolls I had just laid out.",俺たちは同じ船室で、先ほど俺が敷いたばかりの二組の布団で眠った。,"Мы лежали в одной каюте, на двух разных постелях, которые я только что застелил.",
,,,,,,,,,,默认76,,,,我抱着刀，睡在茶桌的一端。,我抱著刀，睡在茶桌的一端。,"I slept at one end of the tea table, clutching my sword.",俺は剣を抱いたまま、座卓の端側で。,Я с мечом под рукой спал по одну сторону чайного столика.,
,,,,,,,,,,默认77,,,,她睡在另一端。,她睡在另一端。,She slept at the other end.,彼女はその反対側で。,А она - по другую.,
,,,,,,,,,,默认78,,,,……,……,...,……,...,
,StopAmbience,,,,,,1,,,,,,,
,FadeOut,black,,wipe_up,,,1,,,,,,,,,,,
,Bg,天空,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_down,,,1,,,,,,,,,,,
,Bgm,旅途,,,,0.2,5,,,,,,,,,,,
,,,,,,,,,,默认79,,,,从洛阳到杭州，一路多是水路，偶尔也会走几段陆路。,從洛陽到杭州，一路多是水路，偶爾也會走幾段陸路。,"From Luoyang to Hangzhou, the journey was mostly by waterway, with occasional stretches overland.",洛陽から杭州までの道のりのほとんどは水路だった。時折陸路も歩いたが。,"От Лояна до Ханчжоу путь в основном лежал по воде, но иногда мы переходили и по суше.",
,,,,,,,,,,默认80,,,,我们在船上度过了近四十日，陆路走了三五日。,我們在船上度過了近四十日，陸路走了三五日。,We spent nearly forty days on the boat and five or so days on land.,四十日近くを船で過ごし、三日から五日ほどを陸路で進んだ。,"На лодке мы провели в общей сложности сорок дней, а по суше шли в районе трёх-пяти суток.",
,,,,,,,,,,默认81,,,,小船先循洛水入伊水，后因黄河一段淤塞难行，我们只得弃舟登岸。,小船先循洛水入伊水，後因黃河一段淤塞難行，我們只得棄舟登岸。,"Our small boat first followed the Luo River into the Yi River, but when a section of the Yellow River became too silted to navigate, we had no choice but to abandon the boat and continue on foot.",小舟はまず洛水から伊水に入った。その後黄河が土砂崩れのせいで使えなくなったため、船を降りて陸に上がるしかなくなった。,"Наша лодка сначала проплыла по реке Лохэ в реку Ишуй, но потом оказалось, что участок Хуанхэ впереди засорился илом и был непроходим, так что нам пришлось оставить лодку и выйти на берег.",
,,,,,,,,,,默认82,,,,走了一段旱路后，满穗联系上一位相熟的船家，她另租了一艘船驶入淮河，继而我们顺流南下，汇入大运河，直奔扬州而去。,走了一段旱路後，滿穗聯繫上一位相熟的船家，她另租了一艘船駛入淮河，繼而我們順流南下，匯入大運河，直奔揚州而去。,"After traveling some distance overland, Man Sui contacted a familiar boatman. She chartered another vessel to enter the Huai River, then we sailed downstream to merge with the Grand Canal, heading straight for Yangzhou.",しばらく陸路を進んだところで、満穂が知り合いの船乗りに連絡し、別の船を借りて淮河に入り、そのまま南下して大運河に差し掛かると、揚州に向かった。,"Пройдя часть пути по суше, Маньсуй связалась с одним знакомым лодочником, наняла ещё одну лодку, и мы отправились по реке Хуайхэ, затем на юг по течению до Великого канала - и через него уже прямо до Янчжоу.",
,,,,,,,,,,默认83,,,,满穗不愧是做水上营生的，她对这段水路很了解。,滿穗不愧是做水上營生的，她對這段水路很了解。,"True to her trade on the waterways, Man Sui knew this stretch of river intimately.",さすが水上で商売をしている穂だ。水路についてはよく把握していた。,"Как и подобает человеку, чья работа была связана с хождением по воде, она хорошо знала этот водный путь.",
,,,,,,,,,,默认84,,,,一路上，我们避开了官军、闯军和盗匪的几处盘踞之地，几乎没遇到什么危险。,一路上，我們避開了官軍、闖軍和盜匪的幾處盤踞之地，幾乎沒遇到什麼危險。,"Along the way, we avoided the strongholds of government troops, the Dashing Army, and bandits, encountering scarcely any danger.",その道中、官軍や闖軍、さらには盗賊たちの居座る縄張りを避け、危ない目に遭うことはほとんどなかった。,"По пути мы избегали мест, где обосновались правительственные войска, Войска ""Идущие Напролом"" или разбойники, и особо не сталкивались с какими-то опасностями.",
,,,,,,,,,,默认85,,,,差不多过了大半个春天后，我们终于抵达了扬州城。,差不多過了大半個春天後，我們終於抵達了揚州城。,"After nearly the entire spring had passed, we finally reached Yangzhou.",春も半分ほど過ぎた頃。俺たちはようやく揚州に到着した。,"После того, как почти миновала половина весны, мы наконец достигли города Янчжоу.",
,,,,,,,,,,默认86,,,,……,……,...,……,...,
,FadeOut,black,,wipe_down,,,1,,,,,,,,,,,
,Bg,城门前,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_up,,,1,,,,,,,,,,,
,Ambience,洛阳氛围,,,,,,,,,,,,
,,,,,,,,,,默认87,,,,我和满穗从扬州城的东门入城，我拎着一个大行李走在前面，她提着一个小包裹跟在后面。,我和滿穗從揚州城的東門入城，我拎著一個大行李走在前面，她提著一個小包裹跟在後面。,Man Sui and I entered Yangzhou through its East Gate—I strode ahead carrying a large bundle while she followed behind with a small parcel.,俺と満穂は東門から揚州の町に入った。俺が大きな荷物を持って前を歩き、彼女は小包を持って俺の後ろをついてきた。,"Мы с Маньсуй вошли в город через восточные ворота; я шёл впереди, неся большую часть багажа, а она шла позади с небольшим узелком в руках.",
