#SHEET_NAME,忆-第十一回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,苏怜烟,,,,,,,,默认71,,苏怜烟/24_苏怜烟_16,,[若是租舫的贵客想图个清静，自然可以要求只有船夫和我随行……届时，只要我们将船夫打点妥当，便可寻由靠岸，再而登岸远逃……],[若是租舫的貴客想圖個清靜，自然可以要求只有船夫和我隨行……屆時，只要我們將船夫打點妥當，便可尋由靠岸，再而登岸遠逃……],"""If the guests want privacy, they can request only the boatman and me to accompany them... Then, once we bribe the boatman, we can dock under some pretext and escape ashore...""",「船を借りる客が静かなのを望むなら、当然ながら船頭と私だけ乗るように要求することもできる……そうなれば、船頭さえうまく手配できれば、好きな場所で降りて逃げられるというわけ……」,"""Если гость желает уединения, он может попросить, чтобы вместе с ним на борту была только я и лодочник... Тогда, подкупив лодочника, мы можем причалить к берегу под каким-нибудь предлогом и сбежать..."""
,,方知宥,,,,,,,,默认72,,方知宥/24_方知宥_13,,[嗯，这倒是一个良策……只是这计策变数甚多，譬如船夫，若是与泠音阁通了声气，那我们的计划便会暴露……],[嗯，這倒是一個良策……只是這計策變數甚多，譬如船夫，若是與泠音閣通了聲氣，那我們的計劃便會暴露……],"""Hmm, this is indeed a sound strategy... but there are many variables in this plan, such as the boatman. If he tips off <ruby=泠音>Lingyin</ruby> Pavilion, our plan will be exposed...""",「ふむ、なかなか良さそうだ……ただし不確定要素が多すぎる。船頭が泠音閣と通じていれば、すぐに計画がばれてしまう……」,"""Хм-м, хороший план, но... есть в нём ненадёжные места - например, лодочник. Если он донесёт в павильон, то наш план раскроют..."""
,,苏怜烟,通常,,,,,,,默认73,,苏怜烟/24_苏怜烟_17,,[对，所以我们可能得不止租一回画舫，我想的是先规划两回……首回用作试探，熟络船夫、探明情势；次回再真正行事。],[對，所以我們可能得不止租一回畫舫，我想的是先規劃兩回……首回用作試探，熟絡船夫、探明情勢；次回再真正行事。],"""Right, so we might need to rent the Painted Pleasure Boat more than once. I’m thinking of planning two trips... the first as a test run to get familiar with the boatman and scout the situation; the second to actually carry out the plan.""",「そう。だから船を借りるのは一度限りにならないかもしれない。私の計画では二回……最初は下見として船頭と打ち合わせをして様子を探る。二回目で本番ね」,"""Ты прав. Поэтому нам придётся арендовать лодку более одного раза. Я думаю, двух раз будет достаточно. Первая - чтобы познакомиться с лодочником и разведать обстановку. Вторая - чтобы уже приступить непосредственно к делу."""
,,方知宥,,,,,,,,默认74,,方知宥/24_方知宥_14,,[好，我也觉得稳妥为上。先试一回，心中有底，再行不迟……对了，租一回画舫须多少银两？我是否该备足两回之资？],[好，我也覺得穩妥為上。先試一回，心中有底，再行不遲……對了，租一回畫舫須多少銀兩？我是否該備足兩回之資？],"""Good, I also think caution is best. Trying once first to get a feel for it, then acting is wise... By the way, how much silver tael does it cost to rent the Painted Pleasure Boat once? Should I prepare enough for two trips?""",「ああ、その方が無難だな。試しに様子見をしてからでも遅くはない……そうだ、画舫にはいくらかかる？私の資金で二回分足りるだろうか？」,"""Хорошо, я тоже считаю, что стоит перестраховаться. Сначала разведуем обстановку, а потом уже будем сбегать... Кстати, а сколько стоит аренда лодки? Сколько стоит мне подготовить?"""
,,,,,,,,,,默认75,,,,我问了一句雁儿姐。,我問了一句雁兒姐。,I asked <ruby=Swan Goose>Sister Yan</ruby> a question.,雁姉にそう訊いてみる。,Спросил я сестричку Лебёдушку.
,,苏怜烟,说话,,,,,,,默认76,,苏怜烟/24_苏怜烟_18,,[一百两租一回，若是算上打点船夫及其他人员的银子，约莫总共需要一百五十两……两回便得三百两。],[一百兩租一回，若是算上打點船夫及其他人員的銀子，約莫總共需要一百五十兩……兩回便得三百兩。],"""One hundred taels for a single rental, including tips for the boatman and others, would total about one hundred fifty taels... Two rentals would cost three hundred taels.""",「一回あたり百両といったところね。船頭や他の人への賄賂を含めて、だいたい百五十両……二回で三百両くらいかしら」,"""Сотня таэлей за аренду, включая взятки лодочнику и другим, выйдет около ста пятидесяти таэлей... Два раза выйдет в три сотни."""
,,苏怜烟,通常,,,,,,,默认77,,苏怜烟/24_苏怜烟_19,,[不过这三百两，由我来出便好。当花魁的这一年里，我攒了一些积蓄。],[不過這三百兩，由我來出便好。當花魁的這一年裡，我存了一些積蓄。],"""But I can cover these three hundred taels myself. During my year as a courtesan, I’ve managed to save some money.""",「でもこの三百両は私が出すわ。花魁で過ごしてきたこの一年で、多少の蓄えはあるから」,"""Но я сама заплачу. За год работы куртизанкой мне удалось немного подкопить."""
,,,,,,,,,,默认78,,,,雁儿姐微笑着对我说道。,雁兒姐微笑著對我說道。,<ruby=Swan Goose>Sister Yan</ruby> said to me with a smile.,微笑みながら彼女がそう言ってくれた。,"Улыбнувшись, сказала она мне."
,,,,,,,,,,默认79,,,,在她提到租两次画舫的花销时，我确实有些吃惊。,在她提到租兩次的畫舫的花銷時，我確實有些吃驚。,"When she mentioned the cost of renting the painted pleasure boat twice, I was genuinely surprised.",二回分の画舫の代金を聞いて、確かに驚いた。,"Услышав цену аренды лодки за два раза, я действительно был несколько шокирован."
,,,,,,,,,,默认80,,,,三百两，这些银两足够在城内偏远地段买一座小宅。,三百兩，這些銀兩足夠在城內偏遠地段買一座小宅。,Three hundred taels—that’s enough to buy a small house in the city’s outskirts.,三百両といえば、町の外れであれば小さな家が買えるほどの値だ。,"Триста таэлей... этого хватит, чтобы купить небольшой дом где-нибудь на окраине города."
,,,,,,,,,,默认81,,,,而若是租这泠音阁的花魁画舫，竟只能租得四个时辰，这可谓是极其奢侈。,而若是租這泠音閣的花魁畫舫，竟只能租得四個時辰，這可謂是極其奢侈。,Yet renting the courtesan’s painted pleasure boat from <ruby=泠音>Lingyin</ruby> Pavilion for just eight hours is considered wildly extravagant.,だが泠音閣の花魁の画舫となれば、その額でたった四刻しか借りられない。まさに贅の極みといえるだろう。,А тут ты берёшь лодку в компании куртизанки всего на четыре стражи - получается невыразимо дорогое удовольствие.
,,,,,,,,,,默认82,,,,但是……雁儿姐竟愿意出这些银两，也让我有些意外。,但是……雁兒姐竟願意出這些銀兩，也讓我有些意外。,But... I was somewhat surprised that <ruby=Swan Goose>Sister Yan</ruby> was willing to offer such a sum of silver taels.,しかし……その金を雁姉が出そうとしているのが、少し意外だった。,"Но... меня удивило то, что сестричка Лебёдушка готова была потратить столько серебра."
,,方知宥,,,,,,,,默认83,,方知宥/24_方知宥_15,,[雁儿姐，这不太好吧，画舫的银两还是得我来出……],[雁兒姐，這不太好吧，畫舫的銀兩還是得我來出……],"""<ruby=Swan Goose>Sister Yan</ruby>, this isn't quite right. The silver taels for the Painted Pleasure Boat should still come from me...""",「いやいや、それはよくない。画舫の料金は私が出そう……」,"""Сестричка Лебёдушка, но так неправильно. За аренду должен заплатить я."""
