#SHEET_NAME,忆-第七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认64,,,,此时，林翩翩向我递了个眼色。,此時，林翩翩向我遞了個眼色。,"Just then, Lin Pianpian gave me a meaningful look.",その時、翩翩が私に目配せをした。,Тут Линь Пяньпянь подала мне глазами знак.
,,,,,,,,,,默认65,,,,我心下明了，自怀中取出一两碎银，递向刘婆子。,我心下明了，自懷中取出一兩碎銀，遞向劉婆子。,"Taking the hint, I pulled a tael of Broken Silver from my robe and offered it to Old Woman Liu.",そこで私は察し、懐から一両の砕銀を取り出すと、劉ばあに差し出す。,"Поняв намёк, я вынул из-за пазухи один таэль ломаного серебра и протянул его старухе Лю."
,,方知宥,,,,,,,,默认66,,方知宥/15_方知宥_07,,[在下对青楼风雅心向往之，特来请教婆婆，些许心意，还望笑纳。],[在下對青樓風雅心嚮往之，特來請教婆婆，些許心意，還望笑納。],"""I've long admired the refined arts of pleasure houses. I seek your wisdom, madam. Please accept this token of respect.""",「私は青楼の雅に憧れる者だ。おば様に教えを乞いに来た。これはほんの気持ちだ、どうか収めてほしい」,"""Ваш покорный слуга питает страсть к утончённым искусствам 'зелёных теремов', посему пришёл просить Вашего совета, тётушка. Примите этот скромный подарок в знак уважения."""
,,,,,,,,,,默认67,,,,我微微一笑，将银两塞入刘婆子手中。,我微微一笑，將銀兩塞入劉婆子手中。,"With a faint smile, I pressed the silver into Old Woman Liu's palm.",彼女に笑いかけ、金を劉ばあに握らせる。,С улыбкой я вложил серебро в руку старухе Лю.
,,刘婆子忆,开心,,,,,,,默认68,,刘婆子/15_刘婆子_04,,[哈哈，公子倒是爽快人！既如此，请进吧。老身叫人看茶，与公子细细分说。],[哈哈，公子倒是爽快人！既如此，請進吧。老身叫人看茶，與公子細細分說。],"""Haha, you're quite straightforward! Since that's the case, please come in. I'll have tea served and discuss the details with you.""",「おやまあ、粋な旦那さんじゃないかい！そういうことならお入り。お茶を用意させるから、ゆっくり話そうじゃないかい」,"""Ха-ха, а Вы, юный вельможа, не ходите вокруг да около. Ну что ж, раз так - заходите. Я велю подать вам чай, а потом поговорим обо всём."""
,,,,,,,,,,默认69,,,,刘婆子也毫不避讳，她利落地收下了银两，笑容满面地将我们迎入院内。,劉婆子也毫不避諱，她俐落地收下了銀兩，笑容滿面地將我們迎入院內。,Old Woman Liu didn't hesitate. She deftly pocketed the silver taels and welcomed us into the courtyard with a beaming smile.,劉ばあはまんざらでもなさそうに金を受け取ると、満面の笑みで私たちに入るよう促した。,"Также не став лишний раз деликатничать, старуха Лю резво приняла серебро и с широкой улыбкой впустила нас во двор."
,CharacterOff,,,,,,0.5,,,,,,,,,
,,,,,,,,,,默认70,,,,……,……,...,……,...
,FadeOut,black,,wipe_up,,,1,,,,,,,,,,,
,Bg,三等青楼,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_down,,,1,,,,,,,,,,,
,,,,,,,,,,默认71,,,,入院便是一段碎石小径，远处隐约传来鹦鹉学舌之声，仿佛是在迎客。,入院便是一段碎石小徑，遠處隱約傳來鸚鵡學舌之聲，彷彿是在迎客。,"Upon entering, we followed a gravel path, distant parrot calls mimicking speech as if to greet guests.",中に入ると、砂利の小道が続いていた。遠くの方から客を迎えるかのような<ruby=おうむ>鸚鵡</ruby>の声真似が聞こえてきた。,"От входа во двор шла дорожка, усыпанная щебнем. Где-то вдали, подражая человеческой речи, кричали попугаи, словно приветствуя гостей."
,,,,,,,,,,默认72,,,,庭中，我们随刘婆子穿行，先过一方玲珑池塘与假山，旋即来到一处小院。,庭中，我們隨劉婆子穿行，先過一方玲瓏池塘與假山，旋即來到一處小院。,"In the courtyard, we trailed Old Woman Liu past an exquisite pond and rockery before arriving at a smaller courtyard.",劉ばあの後に続いて庭を進んでゆく。美しい池と築山を通り過ぎると、すぐに小さな中庭に辿り着いた。,"Следуя за старухой Лю, мы прошли мимо изящного пруда и сада камней, после чего вошли в другой двор, поменьше."
,,,,,,,,,,默认73,,,,这小院分为前厅和后厅，占地不大，大概只比方院要大上一点。,這小院分為前廳和後廳，占地不大，大概只比方院要大上一點。,"This courtyard had a Front Hall and Back Hall, modest in size—only slightly larger than Fang's Courtyard.",中庭は手前と奥の間に別れている。あまり広くはなく、方院より少し大きい程度だ。,"Второй двор, который имел передний и задний зал, был довольно маленьким, лишь чуть больше ""Двора Семьи Фан"""
,,,,,,,,,,默认74,,,,这里和方院布局类似，前厅摆着一张朱红色的圆桌，后厅的大门紧闭着，看不清里面的景象。,這裡和方院布局類似，前廳擺著一張朱紅色的圓桌，後廳的大門緊閉著，看不清裡面的景象。,"The layout here resembles Fang's Courtyard—a vermilion round table dominates the Front Hall, while the Back Hall's doors remain tightly shut, obscuring whatever lies beyond.",ここは方院と作りが似ている。前の間には朱色の円卓があるが、奥の間の扉はぴったりと閉まっており、中の様子がわからない。,"Даже планировка была схожей с ""Двором семьи Фан"", в переднем зале стоял красный круглый стол, а двери заднего зала были наглухо закрыты, скрывая всё, что находилось за ними."
,,,,,,,,,,默认75,,,,整个前厅都弥漫着一股奇异的香气，似是脂粉甜香混着花香茶韵，氤氲不散。,整個前廳都瀰漫著一股奇異的香氣，似是脂粉甜香混著花香茶韻，氤氳不散。,"The entire Front Hall is steeped in a peculiar fragrance, a lingering blend of face powder's sweetness interwoven with floral notes and tea aromas.",前の間は一帯に、白粉の甘い香りに花や茶の香りが混ざり合った奇妙な香りがもやのように立ち込めている。,"В переднем зале непрестанно витал загадочный аромат - смесь пудры, цветов и запаха чая."
,,刘婆子忆,谄媚,,,,,,,默认76,,刘婆子/15_刘婆子_05,,[公子，请这边坐！……玲儿！瑾儿！还愣着做甚？快给贵客上茶！],[公子，請這邊坐！……玲兒！瑾兒！還愣著做什麼？快給貴客上茶！],"""Young Master, please sit here!... Ling'er! Jin'er! Why are you standing there? Serve our honored guest tea immediately!""",「旦那さん、さあさこちらへ！……玲児！瑾児！何をぼさっとしてるんだい？さっさとお客様にお茶をお出ししないかい！」,"""Юный вельможа, присаживайтесь!.. Лин'эр, Цзинь'эр! Чего встали? Быстро налейте чай нашему почётному гостю!"""
,,,,,,,,,,默认77,,,,刘婆子带领我在朱红色的圆桌旁落座，转头便吩咐候立的两个丫鬟去上茶。,劉婆子帶領我在朱紅色的圓桌旁落座，轉頭便吩咐候立的兩個丫鬟去上茶。,"Old Woman Liu seated me at the vermilion round table, then promptly ordered the two waiting maids to bring tea.",劉ばあは赤い円卓に私を座らせると、振り返って二人の侍女に茶を用意するようがなり立てた。,"Усадив меня за красный круглый стол, старуха Лю сразу приказала служанкам подать чай."
,,,,,,,,,,默认78,,,,林翩翩在我坐下来后，也坐在了我一旁的椅子上。,林翩翩在我坐下來後，也坐在了我一旁的椅子上。,"After I sat down, Lin Pianpian settled into the chair beside me.",私が座った後、翩翩も隣の椅子に腰かける。,"После того как я сел, Линь Пяньпянь села на стул рядом со мной."
,,,,,,,,,,默认79,,,,不消片刻，桌上便奉上一壶香茗和三只陶瓷小杯。,不消片刻，桌上便奉上一壺香茗和三隻陶瓷小杯。,"Within moments, a pot of fragrant tea and three ceramic cups were laid out on the table.",間もなく、香りのよい茶壺と陶器の茶杯が卓に運ばれてきた。,Вскоре на столе появились чайник с душистым чаем и три керамические чашки.
,,刘婆子忆,通常,,,,,,,默认80,,刘婆子/15_刘婆子_06,,[公子远道而来，是想听些什么？],[公子遠道而來，是想聽些什麼？],"""Young Master, you’ve traveled far—what tales would you like to hear?""",「それで、旦那さんは遠路はるばる、何を聞きたいんだい？」,"""Юный вельможа, Вы так издалека пришли... что Вы хотели узнать?"""
,,,,,,,,,,默认81,,,,刘婆子靠坐椅中，身子微仰，慢条斯理地问道。,劉婆子靠坐椅中，身子微仰，慢條斯理地問道。,Old Woman Liu leaned back in her chair and inquired with deliberate slowness.,劉ばあは椅子の背にもたれかかり、体を少し後ろに倒しながら、ゆったりとした口調で問う。,"Откинувшись на спинку стула, спросила меня старуха Лю с нарочитой неторопливостью."
