#SHEET_NAME,忆-第八回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认65,,,,我笑了笑，取出六两银子，塞到了小厮的手中。,我笑了笑，取出六兩銀子，塞到了小廝的手中。,"I smiled, took out six taels of silver, and pressed them into the Servant Boy's hand.",私は笑って六両を出すと、丁稚の手に握らせた。,Со смехом я достал шесть таэлей серебра и вложил их слуге в ладонь.,
,,王生少年,慌忙,,,,,,,默认66,,王生/17_王生_13,,[唉，也罢。下次若再有开销，必须要我来啦！］,[唉，也罷。下次若再有開銷，必須要我來啦！］,"""Ah, fine. Next time, the expense is on me!""",「はあ、まあいい。次は絶対に俺に払わせてくれよ！」,"""Эх, ну ладно. Тогда в следующий раз расходы опять покрываю я!""",
,,,,,,,,,,默认67,,,,王生叹了一口气，也不再跟我争抢。,王生嘆了一口氣，也不再跟我爭搶。,Scholar Wang sighed and gave up arguing with me.,王はそれ以上言い合うつもりはなさそうに溜息をついた。,Вздохнул учёный Ван и перестал со мной спорить.,
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认68,,,,朋友之间，请客有来有回，情谊方能长久。,朋友之間，請客有來有回，情誼方能長久。,"Between friends, taking turns to treat each other keeps the bond strong.",お互い様という精神がなければ友情は長続きしないものだ。,Друзья должны взаимно угощать друг друга - только так их дружба сможет продлиться долго.,
,,,,,,,,,,默认69,,,,小厮收下银钱，便为我们引路前行。,小廝收下銀錢，便為我們引路前行。,The Servant Boy pocketed the silver and led us forward.,丁稚は金を受け取ると、私たちの案内を始めた。,"Приняв деньги, слуга повёл нас за собой.",
,,,,,,,,,,默认70,,,,我们一路穿廊过院，一边走，我一边向王生低声询问一些事。,我們一路穿廊過院，一邊走，我一邊向王生低聲詢問一些事。,"As we wound through corridors and courtyards, I whispered a few questions to Scholar Wang.",二人で屋敷の廊下を歩きながら、王にひそひそと尋ねる。,Мы шли через галерею и двор. По пути я решил тихонько осведомиться у учёного Вана.,
,,方知宥,,,,,,,,默认71,,方知宥/17_方知宥_10,,[王兄，方才为何要问有无包场？],[王兄，方才為何要問有無包場？],"""Brother Wang, why did you ask earlier if the place was fully booked?""",「王、貸し切りかどうかなぜ訊いたんだ？」,"""Братец Ван, а почему ты спрашивал про то, занимал ли тут кто-нибудь места для пира?""",
,,王生少年,,,,,,,,默认72,,王生/17_王生_14,,[哦，只是确认这里是否被人包下，若是有人包场宴友，那我等便进不去啦。],[哦，只是確認這裡是否被人包下，若是有人包場宴友，那我等便進不去啦。],"""Oh, just checking if it’s reserved. If someone’s hosting a private party, we’d be turned away.""",「ああ、ただの確認さ。もし貸し切りにされていたら、俺達は入れないからな」,"""А, я лишь хотел удостовериться, что тут не занято, а то бы у нас не получилось сюда попасть.""",
,,方知宥,,,,,,,,默认73,,方知宥/17_方知宥_11,,[包场……少说要花数十两银子吧？],[包場……少說要花數十兩銀子吧？],"""Booking the entire place... surely costs at least several dozen taels of silver?""",「貸し切りとなると……少なくとも数十両はするんだろう？」,"""Если вот так устраивать пирушку... Наверно, по меньшей мере, в не один десяток таэлей обойдётся?""",
,,王生少年,喜悦,,,,,,,默认74,,王生/17_王生_15,,[何止？这还不算留宿的银两，有些青楼留宿另要计钱，一宵耗费数百两都不算稀奇！],[何止？這還不算留宿的銀兩，有些青樓留宿另要計錢，一宵耗費數百兩都不算稀奇！],"""More than that? That doesn't even include overnight fees. Some pleasure houses charge extra for staying—spending hundreds of taels in one night isn't even unusual!""",「そんなんで済むものか。宿賃すら含まれてないんだからな。青楼によっちゃ宿賃を別途で取っていて、一晩で数百両なんてのもざらだ！」,"""Да какое там! В некоторых 'зелёных теремах' ещё и за постой отдельно деньги могут брать, а в целом за одну такую ночь прокутить пару сотен таэлей - отнюдь не редкость!""",
,,,,,,,,,,默认75,,,,青楼，确实是销金窟。,青樓，確實是銷金窟。,Pleasure houses are indeed money pits.,青楼……確かに骨までしゃぶり尽くされかねない場所だ。,"""Зелёные терема"" поистине оказались бездной для денег.",
,,,,,,,,,,默认76,,,,这么一看，无论是勾栏，还是花街柳巷，确实是要实惠多了。,這麼一看，無論是勾欄，還是花街柳巷，確實是要實惠多了。,"Looking at it this way, whether it's a brothel or the other pleasure quarters, they're far more affordable.",そういう意味では、勾欄にしろ花街や柳巷にしろ、青楼以外の方がお手頃だ。,"Если так посмотреть, то что ""изогнутая балюстрада"", что ""Цветочная улица"" с ""Ивовым переулком"" выходят куда более практичными в денежном плане.",
,,王生少年,通常,,,,,,,,,,,
,,,,,,,,,,默认77,,,,我们往前走去，碧竹坊确实要比醉春院大很多，跟我几年前住的方园差不多大。,我們往前走去，碧竹坊確實要比醉春院大很多，跟我幾年前住的方園差不多大。,"As we walked further, Jade Bamboo Hall was much larger than Spring Bliss Courtyard, about the size of the Fang Garden I lived in years ago.",そんな話をしながら進んでいく。実際に碧竹坊は酔春院よりもはるかに広く、数年前まで住んでいた方園とほぼ変わらない。,"Мы продолжали идти вперёд - ""Палата изумрудного бамбука"" и вправду оказалась куда обширнее ""Двора хмельной весны"", по размерам не уступая ""Саду семьи Фан"", где я некогда жил.",
,,,,,,,,,,默认78,,,,这里与其说是院落，不如称之为一座精巧的园林。,這裡與其說是院落，不如稱之為一座精巧的園林。,This place was less a courtyard and more an exquisite garden.,ここは庭というより、むしろ精巧な庭園と呼ぶべきだろう。,"Это напоминало даже не поместье, а целый изящно выстроенный парк.",
,,,,,,,,,,默认79,,,,小厮引我们穿过曲廊，绕过几处修剪齐整的花圃，行了好一阵仍未止步。,小廝引我們穿過曲廊，繞過幾處修剪齊整的花圃，行了好一陣仍未止步。,"The Servant Boy led us through winding corridors, past neatly trimmed flower beds, walking for quite a while without stopping.",丁稚の案内で回廊を抜け、よく手入れされた花園を抜け、さらに歩いてもまだ止まらない。,"Слуга вёл нас по извилистым галереям, мимо аккуратно выстриженных клумб. Мы шли уже довольно долго, но всё не останавливались.",
,,王生少年,疑惑,,,,,,,,,,,
,,,,,,,,,,默认80,,,,我见王生面露陌生，总是会四处张望，不免有些好奇。,我見王生面露陌生，總是會四處張望，不免有些好奇。,"I noticed Scholar Wang seemed unfamiliar with the place, constantly glancing around, which piqued my curiosity.",王は初めて来るような顔で、興味を抑えきれないといった様子できょろきょろ辺りを見回している。,"Я заметил, что учёный Ван всё время оглядывается по сторонам, словно это место ему незнакомо, и решил поинтересоваться у него.",
,,方知宥,,,,,,,,默认81,,方知宥/17_方知宥_12,,[王兄，你虽然去过青楼，但这家店应该没来过吧？],[王兄，你雖然去過青樓，但這家店應該沒來過吧？],"""Brother Wang, you may have visited pleasure houses before, but surely not this one, right?""",「なあ王、青楼へ行ったことがあるとはいえ、この店には来たことがないんだな？」,"""Братец Ван, ты говорил, что бывал в 'зелёных теремах' - но в этом, скорее всего, ты ведь не был?""",
