#SHEET_NAME,记-第十三回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认99,,,,哪怕我趁她睡着时偷偷跑了，她也很快会闻着我的气味追上来。,哪怕我趁她睡著時偷偷跑了，她也很快會聞著我的氣味追上來。,"Even if I sneak away while she's asleep, she'll quickly track my scent and find me.",彼女が寝ている時にこっそり抜け出そうと、すぐに私の匂いを辿って追いついてくる。,"Даже если уйти тайком, когда она спит, она всё равно найдёт меня по запаху."
,,,,,,,,,,默认100,,,,话说，她是怎么认路追上来的？,話說，她是怎麼認路追上來的？,"Come to think of it, how does she even know the way to follow me?",ところで、一体どうやって道を把握して追いかけてきたのだろうか？,"К слову, как она вообще добралась до меня?"
,,方知宥,,,,,,,,默认101,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认102,,,,我想象了一下她穿过一堵堵墙、一道道门、一个个人，嘴角含泪朝我跑来的样子……这场面显得古怪和奇异。,我想像了一下她穿過一堵堵牆、一道道門、一個個人，嘴角含淚朝我跑來的樣子……這場面顯得古怪和奇異。,"I pictured her running toward me—through walls, past doors, weaving through crowds—with tears glistening at the corners of her eyes... The whole scene felt bizarre and surreal.",彼女が壁や扉、人をすり抜け、唇を尖らせ涙目で私を追いかけてくる様子を想像した……なんとも奇妙で気色の悪い光景だ。,"Я представил, как она, пересекая стены, двери, людей, с плачущим видом бежит в мою сторону... Эта картина выглядела странной и необычной."
,,,,,,,,,,默认103,,,,不行……我不能把她当作鬼魂，她是我的幻觉。,不行……我不能把她當做鬼魂，她是我的幻覺。,No... I can't think of her as a ghost. She's just a hallucination.,いやいや……幽霊扱いはできないな。なにせ幻覚なのだから。,Нет... Мне не стоит считать её призраком - она моя иллюзия.
,,,,,,,,,,默认104,,,,幻觉因我的思想而生……那岂不是一个念头，就能重新回到我身边来了吗？,幻覺因我的思想而生……那豈不是一個念頭，就能重新回到我身邊來了嗎？,If hallucinations are born from my thoughts... then couldn't she just reappear with a single thought?,幻覚が私の思考から生まれるものなら……念じれば私のところに再び帰ってくるのだろうか？,"Иллюзия - лишь порождение моего ума... Тогда, получается, мне было бы достаточно одной лишь мысли, чтобы вернуть её к себе?"
,CharacterOff,,,,,,,,,,,,,,
,Jump,*小雁儿自己醒了
,*叫醒小雁儿
,,,,,,,,,,默认105,,,,叫醒她吧。,叫醒她吧。,Wake her up.,起こそう。,Стоит разбудить её.
,,,,,,,,,,默认106,,,,我略一思忖，还是打算叫醒她，再同她一起出门。,我略一思忖，還是打算叫醒她，再同她一起出門。,"After a moment's thought, I decided to wake her up and go out together.",少し考えた末、やはり彼女を起こして一緒に行くことにした。,"Немного поразмыслив, я всё же решил взять её с нами."
,,方知宥,,,,,,,,默认107,,方知宥/23_方知宥_10,,[喂，醒醒。],[喂，醒醒。],"""Wake up!""",「おい、起きろ」,"""Эй, просыпайся."""
,,,,,,,,,,默认108,,,,我走到她身边，轻声对她说道。,我走到她身邊，輕聲對她說道。,I walked over and whispered to her.,彼女に近付き、そっと声をかける。,"Подойдя к ней, сказал я негромким голосом."
,,小雁儿,无奈,,,,,,,默认109,,小雁儿/23_小雁儿_02,,[唔……嗯？],[唔……嗯？],"""Mmm... huh?""",「う……ん？」,"""У-у-у... М-м-м?"""
,,,,,,,,,,默认110,,,,她低吟一声，似乎不愿醒来。,她低吟一聲，似乎不願醒來。,"She murmured drowsily, resisting wakefulness.",起きるのをぐずるように、むにゃむにゃしている。,"Тихонько простонала она, словно не желая просыпаться."
,,方知宥,,,,,,,,默认111,,方知宥/23_方知宥_11,,[入夜了，该起床了。],[入夜了，該起床了。],"""It's nighttime—time to get up.""",「もう夜だ。そろそろ起きる時間だぞ」,"""Наступила ночь, пора вставать."""
,,小雁儿,,,,,,,,默认112,,小雁儿/23_小雁儿_03,,[不行……我要再睡一会儿，都说是入夜睡觉，哪有入夜起床的道理？],[不行……我要再睡一會，都說是入夜睡覺，哪有入夜起床的道理？],"""No... I need more sleep. Nighttime’s for sleeping, not waking up.""",「やだ……もう少し寝たい。ふつうは夜に寝るものでしょ、なんで夜に起きるの」,"""Ну нет... Я ещё хочу поспать, да и что это вообще такое - обычно все ночью ложатся спать, чего это вставать нужно?"""
,,,,,,,,,,默认113,,,,她紧抱着自己的身躯，闭着眼睛想要睡懒觉。,她緊抱著自己的身軀，閉著眼睛想要睡懶覺。,"She curled up tighter, eyes closed, stubbornly clinging to sleep.",きゅっと自分の体を抱き、目を閉じたまままた寝ようとする。,"Свернувшись калачиком, она зажмурила глазки, желая валяться дальше."
,,方知宥,,,,,,,,默认114,,方知宥/23_方知宥_12,,[我们是白日入睡，夜晚才出去办事。],[我們是白日入睡，夜晚才出去辦事。],"""We sleep during the day and only go out at night to handle business.""",「昼間に寝たんだから、夜に出かけて用事を済ませるんだよ」,"""Мы спим днём, а ночью как раз выходим делать дела."""
,,,,,,,,,,默认115,,,,我向她解释。,我向她解釋。,I explained to her.,彼女にそう説明する。,Объяснил я ей.
,,小雁儿,睡觉,,,,,,,默认116,,小雁儿/23_小雁儿_01,,[呼……],[呼……],"""Haa...""",「すう……」,"""М-м-м..."""
,,,,,,,,,,默认117,,,,她仿佛没有听到一般，翻了个身，想要继续睡。,她彷彿沒有聽到一般，翻了個身，想要繼續睡。,"She acted as if she hadn’t heard, turned over, and tried to go back to sleep.",彼女はまるで聞こえないかのように寝返りを打つと、そのまま寝続けようとした。,"Она, словно не слушая меня, перевернулась на другой бок, всё не желая вставать."
,,方知宥,,,,,,,,默认118,,方知宥/23_方知宥_13,,[那好，你留在这儿睡，我走了。],[那好，你留在這裡睡，我走了。],"""Fine, stay here and sleep. I’m leaving.""",「そうかそうか。じゃあそのまま寝ているといい。私は行くぞ」,"""Ну ладно, тогда спи здесь, а я пошёл."""
,,,,,,,,,,默认119,,,,我笑了笑，转身朝门外走去。,我笑了笑，轉身朝門外走去。,"I smiled, turned around, and headed for the door.",ふっと笑い、くるりと身を返す私。,Усмехнулся я и пошёл к двери.
,,小雁儿,惊慌,,,,,,,默认120,,小雁儿/23_小雁儿_05,,[等等！知宥！不要抛下我！],[等等！知宥！不要拋下我！],"""Wait! Zhiyou! Don’t leave me behind!""",「待って！知宥！置いて行かないで！」,"""Подожди! Чжию! Не бросай меня!"""
,,,,,,,,,,默认121,,,,她一听我要独自离开，霎时如鲤鱼打挺般从床上跃起。,她一聽我要獨自離開，霎時如鯉魚打挺般從床上躍起。,"The moment she heard I was leaving alone, she sprang up from the bed like a carp leaping out of water.",私が一人で行くと聞くなり、鯉が跳ねるように起き上がった。,"Услышав мои слова, она тут же подскочила с кровати, словно карп, выпрыгивающий из воды."
,,,,,,,,,,默认122,,,,那起床的动作，简直比良叔起身还要利落。,那起床的動作，簡直比良叔起身還要俐落。,Her movement was even quicker than Uncle Liang getting up.,その動きときたら、良が起き上がるよりもきれがいい。,"Это её движение было ещё более проворным, чем у дядюшки Ляна."
,,,,,,,,,,默认123,,,,……,……,...,……,...
,CharacterOff,,,,,,,,,,,,,
,*小雁儿自己醒了,,,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,青楼中庭繁华夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,Ambience,室外主风,,,,,2,,,默认124,,,,我和小雁儿出了小阁，经过四艺堂，走过中庭，在中庭里看到了良叔。,我和小雁兒出了小閣，經過四藝堂，走過中庭，在中庭裡看到了良叔。,"Little Yan and I left the small loft, passed the Hall of Four Arts, walked through the courtyard, and spotted Uncle Liang there.",小雁と小間を出て、四芸堂を通り過ぎ、中庭に来たところで良がいた。,"Мы с Лебёдушкой вышли из комнатки, прошли через Зал четырёх искусств, пересекли центральный двор и увидели там дядюшку Ляна."
,,,,,,,,,,默认125,,,,此时，良叔正在和琼华交谈。,此時，良叔正在和瓊華在交談。,"At that moment, Uncle Liang was conversing with Qionghua.",良と瓊華が何かを話している。,Он как раз разговаривал с Цюнхуа.
,,方知宥,,,,,,,,默认126,,方知宥/23_方知宥_14,,[良叔，琼华姐。],[良叔，瓊華姐。],"""Uncle Liang, Sister Qionghua.""",「良さん、瓊華」,"""Дядюшка Лян, сестричка Цюнхуа."""
,,,,,,,,,,默认127,,,,我走上前去，向他们打招呼。,我走上前去，向他們打招呼。,I walked up to them and greeted them.,私も近付き、彼らにあいさつをする。,Подошёл я к ним.
