#SHEET_NAME,记-第五回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,方知宥,,,,,,,,默认100,,方知宥/08_方知宥_07,,[不知道……],[不知道……],"""I don't know...""",「さあ……」,"""Без понятия...""",
,CharacterOff,,,,,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认101,,,,去哪找吃的呢？,去哪找吃的呢？,Where can we find food?,どこに行けばいいのだろうか？,"Действительно, а где я буду её искать?",
,,,,,,,,,,默认102,,,,现在，方院那边肯定是回不去的。,現在，方院那邊肯定是回不去的。,Fang's Courtyard is out of the question now.,方院は絶対に無理だ。,Возвращаться в двор семьи Фан точно не вариант.,
,,,,,,,,,,默认103,,,,虽然，我在方院的左屋里留了一些吃的，但是以酒为主，也没多少饭食。,雖然，我在方院的左屋裡留了一些吃的，但是以酒為主，也沒多少飯食。,"I stashed some provisions in Fang's Courtyard's Left Chamber, but it's mostly wine—barely any proper meals.",左の傍屋に多少残っているとはいえ、ほとんどが酒で飯の類は少ない。,"В левом флигеле у меня было несколько запасов, но в основном это было вино и толком ничего съестного.",
,,,,,,,,,,默认104,,,,更何况……先前那个被我锁在左屋的妖兵，谁知道他是否挣脱了束缚？或是被同伙救出？,更何況……先前那個被我鎖在左屋的妖兵，誰知道他是否掙脫了束縛？或是被同夥救出？,Besides... Who knows if that demon soldier I locked in the Left Chamber earlier has broken free—or been freed by his allies?,まして……私が閉じ込めておいた妖兵が脱出していないとも限らない。あるいは仲間が助けたか。,"К тому же... Кто знает, может, тот яогуай, которого я запер, уже высвободился или его освободили товарищи?",
,,,,,,,,,,默认105,,,,若他怀恨在心，哪怕战鼓已响，说不定就潜伏在屋内，等着我回去自投罗网……,若他懷恨在心，哪怕戰鼓已響，說不定就潛伏在屋內，等著我回去自投羅網……,"If he’s nursing a grudge, he might still be lurking inside despite the War Drum’s call, waiting to ambush me the moment I return...",もしも私のことを根に持っているなら、戦鼓が鳴ろうと屋内に潜伏し、私の帰りを待ち伏せているかもしれない……,"Если он достаточно злопамятен, то может, невзирая на барабаны, притаиться там, поджидая меня...",
,,,,,,,,,,默认106,,,,我若是再被他捉住，只怕会被活活剐了。,我若是再被他捉住，只怕會被活活剮了。,"If he catches me again, I’ll be lucky if flaying’s the worst he does.",そんな状況で捕まってしまえば、生きたまま生皮を剥がれるのがおちだろう。,"Если я ему попадусь, он наверняка, самое меньшее, сдерёт с меня живьём кожу.",
,,,,,,,,,,默认107,,,,嗯……可是，这偌大的城池，除了方院，又能去哪里寻一口吃的？,嗯……可是，這偌大的城池，除了方院，又能去哪裡尋一口吃的？,"Hmph... But in this ruined city, where else can I scrounge up food besides Fang’s Courtyard?",ふむ……しかしこの広い町の中で、方院以外にどこへ食い物を探しに行けばいい？,"Хм-м, ну а где мне ещё найти еды в разрушенном городе, если не дома?",
,,,,,,,,,,默认108,,,,妖兵破城，那些曾经热闹的酒楼食肆，怕是早就门板紧闭，人去楼空。,妖兵破城，那些曾經熱鬧的酒樓食肆，怕是早就門板緊閉，人去樓空。,"Since the demon soldiers stormed the gates, every tavern and food stall has bolted shut, their owners long gone.",妖兵の襲来でかつては賑やかだった食事処や酒楼も門を閉ざし、すっからかんになっていることだろう。,"Когда яогуаи штурмовали ворота, все трактиры и ларьки с едой закрылись, а их владельцы давно сбежали.",
,,方知宥,,,,,,,,默认109,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认110,,,,回方家老宅？,回方家老宅？,Return to the Fang Family Old Manor?,方家の旧宅に戻るか？,Вернуться в старое поместье нашей семьи?,
,,,,,,,,,,默认111,,,,去向伯母求援？,去向伯母求援？,Seek help from Aunt?,伯母に助けを求めるか？,Попросить помощи у тёти?,
,,,,,,,,,,默认112,,,,不行……且不说伯母早已与我分家，她大概恨不得我早死，断不会施以援手……方家老宅亦在东城区，是城内妖兵光顾最多的地方，并不安全。,不行……且不說伯母早已與我分家，她大概恨不得我早死，斷不會施以援手……方家老宅亦在東城區，是城內妖兵光顧最多的地方，並不安全。,"No use... Not to mention Aunt has long since separated from our household—she probably wishes me dead and would never lift a finger to help... The Fang Family Old Manor is also in the East District, the area most overrun by demon soldiers in the city. It's far from safe.",だめだ……伯母は私と縁を切っているし、むしろとっととくたばれと思っていることだろう。とてもではないが助けは求められない……旧宅とて東城区にあり、妖兵が最もうようよしている場所なため、安全ではない。,"Нет... Мало того, что с тётей мы уже давно прервали родственные отношения, так ещё она, скорее всего, ненавидит меня до смерти и даже пальца не поднимет ради меня... К тому же, старое поместье Фан тоже в Восточном квартале, где больше всего яогуаев. Там точно опасно.",
,,方知宥,,,,,,,,默认113,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认114,,,,那要去找王生吗？,那要去找王生嗎？,Then should we go find Scholar Wang?,ならば王書生のところへ行くか？,Может попробовать найти учёного Вана?,
,,,,,,,,,,默认115,,,,不行……,不行……,No good...,だめだ……,Нет...,
,,,,,,,,,,默认116,,,,那也是东城区。,那也是東城區。,That's also in the East District.,あそこも東城区だ。,Он тоже в Восточном квартале.,
,,,,,,,,,,默认117,,,,东城区该一概都不能考虑才是。,東城區該一概都不能考慮才是。,The entire East District should be ruled out entirely.,東城区のあては考えるべきではない。,В Восточный квартал лучше даже не пытаться соваться в принципе.,
,,,,,,,,,,默认118,,,,那要去找王生的兄长吗？,那要去找王生的兄長嗎？,Then should we seek out Scholar Wang's elder brother?,ならば王書生の兄ならどうだ？,Может попытаться найти старшего брата учёного Вана?,
,,,,,,,,,,默认119,,,,不行……,不行……,No good...,それもだめだ……,Тоже нет...,
,,,,,,,,,,默认120,,,,王生兄长虽然住在北城区，比东城区要安全许多……,王生兄長雖然住在北城區，比東城區要安全許多……,"Scholar Wang's elder brother lives in the North District, which is far safer than the East District...",王の兄は北城区のため、東城区よりは安全だろうが……,"Его старший брат хоть и живёт в Северном квартале, который будет безопаснее Восточного...",
,,,,,,,,,,默认121,,,,可白日里路上妖兵密布如蝗，即便此刻大部已撤，残存的零星小队也足以让我和小雁儿寸步难行，根本走不到北城。,可白日裡路上妖兵密布如蝗，即便此刻大部已撤，殘存的零星小隊也足以讓我和小雁兒寸步難行，根本走不到北城。,"But during the day, demon soldiers swarm the roads like locusts. Even if most have withdrawn by now, the remaining scattered squads would make it impossible for Little Yan and me to reach the North District.",昼間に路上にいた妖兵たちの密集具合はまるでいなごだ。ほとんどが撤収したとはいえ、細々と残っている小隊連中でも私と小雁の足を止めるには十分だ、とても北城までは行けない。,"Днём дороги заполонены яогуаями - они словно саранча. И даже если сейчас большинство из них разошлось по казармам, даже небольших остатков будет достаточно, чтобы не дать нам с Лебёдушкой добраться до Северного квартала.",
,,,,,,,,,,默认122,,,,如此排除一番的话……,如此排除一番的話……,After ruling out these options...,消去法で考えるならば……,Если все эти варианты отпадают...,
,,,,,,,,,,默认123,,,,或许我可以去南城区试试？,或許我可以去南城區試試？,Maybe I should try the South District?,南城区へ行くのはどうだろうか。,"Может, тогда стоит попытать счастья в Южном квартале?",
,,,,,,,,,,默认124,,,,南城区，是城里极繁华的区域，聚集着酒楼店铺和风月场所，是城里盐商最爱去花销银子的地方。,南城區，是城裡極繁華的區域，聚集著酒樓店鋪和風月場所，是城裡鹽商最愛去花銷銀子的地方。,"The South District is the city's most bustling area, packed with taverns, shops, and pleasure quarters—where the salt merchants love to splurge their silver taels.",南城区は町で最も賑やかな土地だ。酒楼や遊郭が並び、豪商が湯水のように金を落としていく場所でもある。,"Южный квартал - самое людное место в городе, там всегда было полно трактиров, ларьков и борделей, где торговцы солью прожигали свои деньги.",
