#SHEET_NAME,记-第十七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,林翩翩,媚笑,,,,,,,默认87,,林翩翩/31_林翩翩_014,,[没错，若是想见鹂儿，必须打扮成女子模样——我要带你去的地方，只允许女子进入。］,[沒錯，若是想見鸝兒，必須打扮成女子模樣——我要帶你去的地方，只允許女子進入。］,"""No mistake. If you want to see Li'er, you must dress as a woman—the place I'm taking you only admits women.""",「間違えてないわ。鵹児に会うには、女になりきらなきゃいけないの――あたしが連れていくところは、男子禁制だから」,"""Нет, всё верно - если хочешь увидеть Ли'эр, тебе придётся переодеться в женщину: туда, куда мы пойдём, только женщинам дозволено входить."""
,,林翩翩,微笑,,,,,,,,,,,
,,,,,,,,,,默认88,,,,林翩翩轻轻抚过床上的衣裳，唇角含笑。,林翩翩輕輕撫過床上的衣裳，唇角含笑。,"Lin Pianpian gently stroked the garments on the bed, a faint smile lingering on her lips.",翩翩が軽く衣裳を撫で、ふふと笑った。,Линь Пяньпянь с улыбкой на губах провела рукой по лежащей на кровати одежде.
,,,,,,,,,,默认89,,,,她的语气中有几分认真，却又有几分捉弄的意味。,她的語氣中有幾分認真，卻又有幾分捉弄的意味。,Her tone held both seriousness and a playful edge.,その口調からは真面目半分、からかい半分の含みを感じた。,"Тон её был отчасти серьёзным, но при этом отчасти и игривым."
,,方知宥,,,,,,,,默认90,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认91,,,,一般除非是戏子男旦，寻常男子岂会穿女装？,一般除非是戲子男旦，尋常男子豈會穿女裝？,"Unless one is a male opera performer, why would an ordinary man wear women's attire?",<ruby=女形>男旦</ruby>の役者でもないのに、普通の男が女装などすることがあるだろうか。,"Это только наньдани, театралы, играющие женские роли, так делают - обычному мужчине-то с чего бы одеваться женщиной?"
,,方知宥,,,,,,,,默认92,,方知宥/31_方知宥_11,,[我们这是要去何处？],[我們這是要去何處？],"""Where are we headed?""",「どこに行くつもりなんだ？」,"""А куда мы вообще собираемся идти?"""
,,,,,,,,,,默认93,,,,我窘迫而好奇地问道。,我窘迫而好奇地問道。,"I asked, both awkward and curious.",気まずさと好奇心混じりに質問する。,Растерянно и вместе с тем с любопытством задал я вопрос.
,,林翩翩,自嘲,,,,,,,默认94,,林翩翩/31_林翩翩_015,,[女俘营，确切地说——是王爷的女俘营。],[女俘營，確切地說——是王爺的女俘營。],"""The female prisoner camp—specifically, the Prince's female prisoner camp.""",「女囚舎。もっと正確に言うなら――親王の女囚舎ね」,"""В лагерь пленных женщин. Если конкретнее - в лагерь пленных женщин, принадлежащий князю."""
,,方知宥,,,,,,,,默认95,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认96,,,,女俘营……,女俘營……,The female prisoner camp...,女囚舎……,Лагерь пленных женщин...
,,,,,,,,,,默认97,,,,王爷？,王爺？,The Prince?,親王？,Князя?
,,,,,,,,,,默认98,,,,指的是……金翅大鹏王？,指的是……金翅大鵬王？,You mean... the Golden Eagle King?,ということは……金翼鵬王か？,Это она... про Великого Златокрылого Кондора?
,,林翩翩,微笑,,,,,,,默认99,,林翩翩/31_林翩翩_016,,[王爷精挑细选了一百零三名才貌出众的汉人女子，欲纳入府中，收为后宫，带出扬州。],[王爺精挑細選了一百零三名才貌出眾的漢人女子，欲納入府中，收為後宮，帶出揚州。],"""The Prince has handpicked one hundred and three talented and beautiful Han women to take into his residence, add to his harem, and escort from Yangzhou.""",「親王は傑出した美貌を持つ百三名の漢人の女を選りすぐった。自分の屋敷に迎え入れて、後宮に据えて揚州へ連れ出すためにね」,"""Князь специально отобрал сто три ханьских женщины наиболее выдающейся внешности, чтобы увезти их к себе в резиденцию за пределы Янчжоу."""
,,林翩翩,,,,,,,,默认100,,林翩翩/31_林翩翩_017,,[他自己留了三人，其余百人则会被他送给那些皇室宗亲……鹂儿是那百位女俘之一，而我——是王爷留给自己的那三人之一。］,[他自己留了三人，其餘百人則會被他送給那些皇室宗親……鸝兒是那百位女俘之一，而我——是王爺留給自己的那三人之一。］,"""He kept three for himself, while the remaining hundred would be gifted to those royal relatives... Li'er was one of those hundred female captives, and I—was among the three reserved for the Prince himself.""",「彼は自分用に三名残し、残りの百人は王室に妾として送られることになる……鵹児はその百人の女囚のうちの一人。そしてあたしは――親王用の三人のうちの一人」,"""Трёх он взял для себя, остальные сто будут подарены родственникам императорского двора... Ли'эр - одна из той сотни, ну а я - одна из тех трёх, что князь присмотрел для себя."""
,,林翩翩,苦笑,,,,,,,默认101,,林翩翩/31_林翩翩_018,,[呵……王爷挺喜欢我的，他准许我自由出入女俘营，并委我些许选奴之权，能随意调换数名女奴——正因如此，我才能带你出入那里。],[呵……王爺挺喜歡我的，他准許我自由出入女俘營，並委我些許選奴之權，能隨意調換數名女奴——正因如此，我才能帶你出入那裡。],"""Hah... The Prince rather favored me. He allowed me unrestricted access to the female prisoner camp and granted me limited authority to select slaves—even permitting me to swap a few prisoners at will. That's precisely how I managed to bring you in and out of there.""",「ふふっ……親王はあたしのことをすごく気に入ってくれたわ。女囚舎を自由に出入りできるほか、女奴隷を好きに選べる権利もくれた――だからあたしは自由に出入りできるってわけ」,"""Хех... Князю я пришлась очень по нраву, он разрешил мне свободно покидать лагерь, а также даровал мне право выбирать себе рабынь, позволяя мне по своему усмотрению менять нескольких из них - только благодаря этому я и могу отвести тебя туда, а потом вывести обратно."""
,,林翩翩,自嘲,,,,,,,,,,,
,,方知宥,,,,,,,,默认102,,,,[……］,[……］,"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认103,,,,她说着，我也静静听着。,她說著，我也靜靜聽著。,"She spoke, and I listened in silence.",彼女の話を黙って聞く私。,Я молча слушал её рассказ.
,AutoSave,,,,,,,,,,,,,
,StopBgm,,,,,,3,,,,,,,,,,,
,,方知宥,,,,,,,,默认128,,方知宥/31_方知宥_12,,[明白了，我这就换上。］,[明白了，我這就換上。］,"""I understand. I'll put it on now.""",「わかった、すぐに着替えよう」,"""Понял, сейчас переоденусь."""
,,,,,,,,,,默认129,,,,听罢她的叙述，我思考了一番后，便不再犹豫了。,聽罷她的敘述，我思考了一番後，便不再猶豫了。,"After listening to her account and reflecting on it, my hesitation vanished.",彼女の話を聞いて少し考えた後は躊躇がなかった。,"Выслушав её рассказ, после недолгих размышлений я перестал колебаться."
,,,,,,,,,,默认130,,,,——呼,——呼,--Huff--,――スルッ,*Вжух.*
,,,,,,,,,,默认131,,,,我拿起床上的女装，快速将它一展，理顺袖摆与裙裾，仔细端详。,我拿起床上的女裝，快速將它一展，理順袖擺與裙裾，仔細端詳。,"I picked up the women's attire from the bed, unfolded it swiftly, straightened the sleeves and hem, and studied it carefully.",寝台の女物の服に手を取ると、すぐにそれを広げる。袖や裾を整え、よく見てみた。,"Я поднял платье с кровати, быстро развернул его, разгладив рукава и подол, а затем внимательно осмотрел."
,,方知宥,,,,,,,,默认132,,方知宥/31_方知宥_13,,[这衣裳……是你的？］,[這衣裳……是你的？］,"""This dress... does it belong to you?""",「この衣装は……君のか？」,"""Это же... твоё платье?"""
,,,,,,,,,,默认133,,,,我看到衣服的全貌后，觉得有些眼熟，不由得出声询问。,我看到衣服的全貌後，覺得有些眼熟，不由得出聲詢問。,"When I saw the complete outfit, it seemed faintly familiar, and I couldn't help but inquire.",全体を見て、どこか見覚えがあると感じ、思わず彼女にそう訊く。,"Когда я рассмотрел его полностью, оно показалось мне знакомым."
